상권_코드_명_x,엑스좌표_값,와이좌표_값,서비스_업종_코드_명,분기당_매출_금액,점포수
내방역 6번,199218,443346,당구장,150713450,9
내방역 6번,199218,443346,한의원,103445593,7
내방역 6번,199218,443346,치과의원,949800495,6
내방역 6번,199218,443346,일반의원,831609485,9
내방역 6번,199218,443346,스포츠 강습,223950559,20
내방역 6번,199218,443346,예술학원,17257613,9
내방역 6번,199218,443346,일반교습학원,1529343091,23
내방역 6번,199218,443346,커피-음료,1991563313,33
내방역 6번,199218,443346,호프-간이주점,195997403,4
내방역 6번,199218,443346,분식전문점,776604070,18
내방역 6번,199218,443346,치킨전문점,52463922,3
내방역 6번,199218,443346,패스트푸드점,107616729,8
내방역 6번,199218,443346,제과점,1034376451,13
내방역 6번,199218,443346,양식음식점,689680510,16
내방역 6번,199218,443346,일식음식점,558748074,9
내방역 6번,199218,443346,중식음식점,180180242,4
내방역 6번,199218,443346,한식음식점,6420564785,61
서초동성당,201869,443675,전자상거래업,183000000,66
서초동성당,201869,443675,인테리어,104859955,*
서초동성당,201869,443675,철물점,20556232,*
서초동성당,201869,443675,가구,83393458,4
서초동성당,201869,443675,화초,75967458,30
서초동성당,201869,443675,운동/경기용품,1015298520,13
서초동성당,201869,443675,화장품,1969867283,30
서초동성당,201869,443675,의약품,424373277,13
서초동성당,201869,443675,안경,249487751,3
서초동성당,201869,443675,일반의류,13625038,25
서초동성당,201869,443675,청과상,2277942953,*
서초동성당,201869,443675,핸드폰,25028504,4
서초동성당,201869,443675,컴퓨터및주변장치판매,6121076,16
서초동성당,201869,443675,편의점,1252831305,13
서초동성당,201869,443675,슈퍼마켓,681198798,13
서초동성당,201869,443675,여관,35984546,9
서초동성당,201869,443675,세탁소,273206166,8
서초동성당,201869,443675,네일숍,5627318,4
서초동성당,201869,443675,미용실,791424804,30
서초동성당,201869,443675,자동차수리,821638650,10
서초동성당,201869,443675,스포츠클럽,148837444,11
서초동성당,201869,443675,PC방,11250108,*
서초동성당,201869,443675,골프연습장,787153863,7
서초동성당,201869,443675,당구장,40366272,4
서초동성당,201869,443675,한의원,200509801,9
서초동성당,201869,443675,치과의원,472433319,5
서초동성당,201869,443675,일반의원,2696192519,16
서초동성당,201869,443675,스포츠 강습,1073372210,18
서초동성당,201869,443675,예술학원,324595442,17
서초동성당,201869,443675,외국어학원,1550728114,20
서초동성당,201869,443675,일반교습학원,1327292778,30
서초동성당,201869,443675,커피-음료,559706348,43
서초동성당,201869,443675,호프-간이주점,24293526,*
서초동성당,201869,443675,분식전문점,1405702722,25
서초동성당,201869,443675,치킨전문점,15949128,11
서초동성당,201869,443675,패스트푸드점,99627095,10
서초동성당,201869,443675,제과점,998605245,12
서초동성당,201869,443675,양식음식점,204162984,9
서초동성당,201869,443675,일식음식점,254871944,4
서초동성당,201869,443675,중식음식점,216134017,4
서초동성당,201869,443675,한식음식점,4765068887,49
삼성전자서울R&D(서울우면초등학교),201846,440746,가전제품,161966579,*
삼성전자서울R&D(서울우면초등학교),201846,440746,의약품,261161539,*
삼성전자서울R&D(서울우면초등학교),201846,440746,편의점,187169189,*
삼성전자서울R&D(서울우면초등학교),201846,440746,미용실,97422302,*
삼성전자서울R&D(서울우면초등학교),201846,440746,자동차수리,20916346,3
삼성전자서울R&D(서울우면초등학교),201846,440746,커피-음료,595959549,13
삼성전자서울R&D(서울우면초등학교),201846,440746,분식전문점,14479462,3
삼성전자서울R&D(서울우면초등학교),201846,440746,양식음식점,11297948,*
삼성전자서울R&D(서울우면초등학교),201846,440746,중식음식점,91183391,*
삼성전자서울R&D(서울우면초등학교),201846,440746,한식음식점,41068216,*
서울시인재개발원,202047,442729,화초,22899681,4
서울시인재개발원,202047,442729,자전거 및 기타운송장비,284969642,*
서울시인재개발원,202047,442729,문구,2877662400,3
서울시인재개발원,202047,442729,편의점,255562548,5
서울시인재개발원,202047,442729,가전제품수리,17531698,*
서울시인재개발원,202047,442729,세탁소,130218812,5
서울시인재개발원,202047,442729,피부관리실,11155819,3
서울시인재개발원,202047,442729,미용실,75189163,8
서울시인재개발원,202047,442729,자동차미용,42000000,7
서울시인재개발원,202047,442729,자동차수리,376601595,*
서울시인재개발원,202047,442729,스포츠클럽,46066038,*
서울시인재개발원,202047,442729,한의원,115475364,*
서울시인재개발원,202047,442729,스포츠 강습,145163731,*
서울시인재개발원,202047,442729,예술학원,188447404,*
서울시인재개발원,202047,442729,커피-음료,134064711,14
서울시인재개발원,202047,442729,패스트푸드점,5965253,3
서울시인재개발원,202047,442729,중식음식점,891376768,5
서울시인재개발원,202047,442729,한식음식점,1502236951,30
한국상담대학원대학교,202095,443011,화초,22899681,3
한국상담대학원대학교,202095,443011,문구,3516072807,5
한국상담대학원대학교,202095,443011,청과상,53954518,*
한국상담대학원대학교,202095,443011,컴퓨터및주변장치판매,971186838,14
한국상담대학원대학교,202095,443011,편의점,132281437,4
한국상담대학원대학교,202095,443011,가전제품수리,17531698,*
한국상담대학원대학교,202095,443011,세탁소,132510296,6
한국상담대학원대학교,202095,443011,미용실,78598882,8
한국상담대학원대학교,202095,443011,자동차수리,376601595,5
한국상담대학원대학교,202095,443011,스포츠클럽,46066038,*
한국상담대학원대학교,202095,443011,PC방,39558916,*
한국상담대학원대학교,202095,443011,골프연습장,7676737,*
한국상담대학원대학교,202095,443011,치과의원,298607198,*
한국상담대학원대학교,202095,443011,일반의원,125368390,*
한국상담대학원대학교,202095,443011,커피-음료,119904117,13
한국상담대학원대학교,202095,443011,호프-간이주점,17182217,*
한국상담대학원대학교,202095,443011,패스트푸드점,5965253,3
한국상담대학원대학교,202095,443011,제과점,272539685,5
한국상담대학원대학교,202095,443011,중식음식점,125960840,*
한국상담대학원대학교,202095,443011,한식음식점,2658445532,21
우면주공아파트,202315,441057,반찬가게,1643874032,7
우면주공아파트,202315,441057,청과상,192431953,*
우면주공아파트,202315,441057,육류판매,70379633,*
우면주공아파트,202315,441057,편의점,807630670,5
우면주공아파트,202315,441057,세탁소,33338110,4
우면주공아파트,202315,441057,피부관리실,11375000,*
우면주공아파트,202315,441057,미용실,159855076,11
우면주공아파트,202315,441057,자동차수리,82106948,*
우면주공아파트,202315,441057,PC방,75311104,*
우면주공아파트,202315,441057,한의원,79667229,4
우면주공아파트,202315,441057,스포츠 강습,109278137,5
우면주공아파트,202315,441057,예술학원,67201345,6
우면주공아파트,202315,441057,외국어학원,79672232,7
우면주공아파트,202315,441057,일반교습학원,222221714,10
우면주공아파트,202315,441057,커피-음료,27622769,11
우면주공아파트,202315,441057,호프-간이주점,38317962,*
우면주공아파트,202315,441057,분식전문점,127173875,9
우면주공아파트,202315,441057,치킨전문점,11145935,3
우면주공아파트,202315,441057,제과점,143865913,3
우면주공아파트,202315,441057,중식음식점,166476432,3
우면주공아파트,202315,441057,한식음식점,562719687,23
한전아트센터,202358,442988,철물점,60458630,*
한전아트센터,202358,442988,화초,74069613,11
한전아트센터,202358,442988,화장품,28908682,22
한전아트센터,202358,442988,문구,3528080916,5
한전아트센터,202358,442988,의약품,528859183,9
한전아트센터,202358,442988,시계및귀금속,4861245,3
한전아트센터,202358,442988,편의점,976384399,9
한전아트센터,202358,442988,슈퍼마켓,1639996942,9
한전아트센터,202358,442988,노래방,108992227,*
한전아트센터,202358,442988,가전제품수리,17531698,*
한전아트센터,202358,442988,세탁소,47941980,6
한전아트센터,202358,442988,피부관리실,28696507,6
한전아트센터,202358,442988,미용실,94886551,9
한전아트센터,202358,442988,자동차수리,796789867,5
한전아트센터,202358,442988,스포츠클럽,6000000,*
한전아트센터,202358,442988,PC방,39558916,*
한전아트센터,202358,442988,골프연습장,421136929,4
한전아트센터,202358,442988,당구장,1372652,*
한전아트센터,202358,442988,한의원,521829658,9
한전아트센터,202358,442988,치과의원,277799774,5
한전아트센터,202358,442988,일반의원,542941941,5
한전아트센터,202358,442988,일반교습학원,661328315,15
한전아트센터,202358,442988,커피-음료,182019077,17
한전아트센터,202358,442988,분식전문점,42243660,11
한전아트센터,202358,442988,치킨전문점,185181948,3
한전아트센터,202358,442988,제과점,67769278,5
한전아트센터,202358,442988,양식음식점,28776224,5
한전아트센터,202358,442988,한식음식점,858914150,28
도곡초등학교,205007,444509,조명용품,172533530,7
도곡초등학교,205007,444509,인테리어,212110528,11
도곡초등학교,205007,444509,철물점,281336465,10
도곡초등학교,205007,444509,가구,937889935,13
도곡초등학교,205007,444509,애완동물,851064,6
도곡초등학교,205007,444509,화초,68247249,18
도곡초등학교,205007,444509,섬유제품,7193595,4
도곡초등학교,205007,444509,자전거 및 기타운송장비,11478648,*
도곡초등학교,205007,444509,화장품,2001441659,49
도곡초등학교,205007,444509,문구,2089456189,15
도곡초등학교,205007,444509,서적,307713035,19
도곡초등학교,205007,444509,의약품,6651652182,24
도곡초등학교,205007,444509,안경,2403953172,17
도곡초등학교,205007,444509,일반의류,1046589916,64
도곡초등학교,205007,444509,반찬가게,170554791,14
도곡초등학교,205007,444509,청과상,1126501126,7
도곡초등학교,205007,444509,육류판매,601310923,6
도곡초등학교,205007,444509,핸드폰,775938929,9
도곡초등학교,205007,444509,편의점,7726744702,43
도곡초등학교,205007,444509,슈퍼마켓,1221378861,28
도곡초등학교,205007,444509,노래방,182522317,8
도곡초등학교,205007,444509,세탁소,73775354,14
도곡초등학교,205007,444509,피부관리실,231499572,26
도곡초등학교,205007,444509,네일숍,98145766,23
도곡초등학교,205007,444509,미용실,3125424853,87
도곡초등학교,205007,444509,자동차미용,135369339,3
도곡초등학교,205007,444509,자동차수리,1089580623,16
도곡초등학교,205007,444509,스포츠클럽,449090070,17
도곡초등학교,205007,444509,PC방,1233976031,*
도곡초등학교,205007,444509,골프연습장,402024433,17
도곡초등학교,205007,444509,당구장,69631331,12
도곡초등학교,205007,444509,한의원,736411163,19
도곡초등학교,205007,444509,치과의원,2993804385,23
도곡초등학교,205007,444509,일반의원,4201863312,45
도곡초등학교,205007,444509,스포츠 강습,1983862757,23
도곡초등학교,205007,444509,예술학원,1619103366,47
도곡초등학교,205007,444509,외국어학원,22887089985,243
도곡초등학교,205007,444509,일반교습학원,84749651813,662
도곡초등학교,205007,444509,커피-음료,3332723539,82
도곡초등학교,205007,444509,호프-간이주점,1354603489,15
도곡초등학교,205007,444509,분식전문점,4256720099,72
도곡초등학교,205007,444509,치킨전문점,885792912,21
도곡초등학교,205007,444509,패스트푸드점,1153152888,46
도곡초등학교,205007,444509,제과점,1509328292,21
도곡초등학교,205007,444509,양식음식점,1540578656,28
도곡초등학교,205007,444509,일식음식점,1372245068,38
도곡초등학교,205007,444509,중식음식점,1113598104,22
도곡초등학교,205007,444509,한식음식점,16172556013,144
개포고등학교,205433,442662,철물점,3635159,*
개포고등학교,205433,442662,운동/경기용품,11720482,*
개포고등학교,205433,442662,서적,57976723,3
개포고등학교,205433,442662,의약품,554249926,5
개포고등학교,205433,442662,안경,106028366,*
개포고등학교,205433,442662,일반의류,303756805,4
개포고등학교,205433,442662,육류판매,482271543,3
개포고등학교,205433,442662,편의점,294646337,5
개포고등학교,205433,442662,슈퍼마켓,88396340,9
개포고등학교,205433,442662,노래방,59167789,4
개포고등학교,205433,442662,세탁소,38061930,4
개포고등학교,205433,442662,네일숍,1292977,*
개포고등학교,205433,442662,미용실,231890207,7
개포고등학교,205433,442662,자동차수리,174806875,3
개포고등학교,205433,442662,PC방,11088064,*
개포고등학교,205433,442662,당구장,4472782,3
개포고등학교,205433,442662,한의원,79470508,*
개포고등학교,205433,442662,치과의원,256652251,5
개포고등학교,205433,442662,일반의원,167989283,5
개포고등학교,205433,442662,예술학원,55036667,7
개포고등학교,205433,442662,외국어학원,1675720342,12
개포고등학교,205433,442662,일반교습학원,933439953,21
개포고등학교,205433,442662,커피-음료,129195146,8
개포고등학교,205433,442662,분식전문점,146683031,4
개포고등학교,205433,442662,치킨전문점,29983797,4
개포고등학교,205433,442662,패스트푸드점,42340527,5
개포고등학교,205433,442662,제과점,133449948,*
개포고등학교,205433,442662,일식음식점,156438821,*
개포고등학교,205433,442662,중식음식점,53337090,*
개포고등학교,205433,442662,한식음식점,2080872948,20
봉은사역 4번,205554,446410,전자상거래업,1836360,156
봉은사역 4번,205554,446410,섬유제품,2791952028,13
봉은사역 4번,205554,446410,운동/경기용품,208343543,10
봉은사역 4번,205554,446410,화장품,2274688,60
봉은사역 4번,205554,446410,문구,537351548,5
봉은사역 4번,205554,446410,의약품,323133417,15
봉은사역 4번,205554,446410,일반의류,1549043,29
봉은사역 4번,205554,446410,육류판매,122629845,*
봉은사역 4번,205554,446410,편의점,1116276504,13
봉은사역 4번,205554,446410,슈퍼마켓,949323374,17
봉은사역 4번,205554,446410,노래방,279019913,3
봉은사역 4번,205554,446410,세탁소,41760339,4
봉은사역 4번,205554,446410,피부관리실,13649457,6
봉은사역 4번,205554,446410,미용실,64225979,9
봉은사역 4번,205554,446410,자동차수리,952360608,6
봉은사역 4번,205554,446410,PC방,257981879,*
봉은사역 4번,205554,446410,골프연습장,22974301,4
봉은사역 4번,205554,446410,당구장,43604412,4
봉은사역 4번,205554,446410,한의원,130342278,*
봉은사역 4번,205554,446410,일반의원,289698433,9
봉은사역 4번,205554,446410,스포츠 강습,384756978,4
봉은사역 4번,205554,446410,예술학원,5506435,3
봉은사역 4번,205554,446410,일반교습학원,425089496,15
봉은사역 4번,205554,446410,커피-음료,586567316,44
봉은사역 4번,205554,446410,호프-간이주점,671644955,6
봉은사역 4번,205554,446410,치킨전문점,210175394,8
봉은사역 4번,205554,446410,제과점,28929953,4
봉은사역 4번,205554,446410,양식음식점,380266984,6
봉은사역 4번,205554,446410,중식음식점,440757892,3
봉은사역 4번,205554,446410,한식음식점,5352538240,67
대치2동주민센터,205656,444713,인테리어,13000000,7
대치2동주민센터,205656,444713,철물점,81797386,4
대치2동주민센터,205656,444713,화초,42937797,9
대치2동주민센터,205656,444713,자전거 및 기타운송장비,11478648,*
대치2동주민센터,205656,444713,운동/경기용품,53038067,13
대치2동주민센터,205656,444713,문구,506353493,7
대치2동주민센터,205656,444713,서적,126864516,6
대치2동주민센터,205656,444713,의료기기,1170578241,*
대치2동주민센터,205656,444713,의약품,29287926196,12
대치2동주민센터,205656,444713,안경,528156635,*
대치2동주민센터,205656,444713,일반의류,296902667,35
대치2동주민센터,205656,444713,청과상,1111501126,4
대치2동주민센터,205656,444713,육류판매,310695474,9
대치2동주민센터,205656,444713,컴퓨터및주변장치판매,819586941,6
대치2동주민센터,205656,444713,편의점,3897137524,18
대치2동주민센터,205656,444713,슈퍼마켓,259869141,22
대치2동주민센터,205656,444713,노래방,23317471,3
대치2동주민센터,205656,444713,피부관리실,18326791,11
대치2동주민센터,205656,444713,미용실,349641924,24
대치2동주민센터,205656,444713,자동차미용,58563956,4
대치2동주민센터,205656,444713,자동차수리,244740247,11
대치2동주민센터,205656,444713,스포츠클럽,252730353,*
대치2동주민센터,205656,444713,골프연습장,441225449,12
대치2동주민센터,205656,444713,당구장,224554295,9
대치2동주민센터,205656,444713,한의원,242324639,4
대치2동주민센터,205656,444713,치과의원,987940519,6
대치2동주민센터,205656,444713,일반의원,100149908,8
대치2동주민센터,205656,444713,스포츠 강습,1676325764,12
대치2동주민센터,205656,444713,예술학원,44610755,10
대치2동주민센터,205656,444713,외국어학원,13345798946,104
대치2동주민센터,205656,444713,일반교습학원,44265257016,264
대치2동주민센터,205656,444713,커피-음료,1667935082,40
대치2동주민센터,205656,444713,호프-간이주점,48036252,*
대치2동주민센터,205656,444713,분식전문점,246343910,19
대치2동주민센터,205656,444713,치킨전문점,583003519,7
대치2동주민센터,205656,444713,패스트푸드점,1381593560,16
대치2동주민센터,205656,444713,제과점,608309138,7
대치2동주민센터,205656,444713,양식음식점,180348802,20
대치2동주민센터,205656,444713,일식음식점,301019826,12
대치2동주민센터,205656,444713,중식음식점,2339953094,9
대치2동주민센터,205656,444713,한식음식점,5304314778,73
상도역 1번,195387,444723,전자상거래업,116436841,67
상도역 1번,195387,444723,조명용품,8537676094,6
상도역 1번,195387,444723,가전제품,7725322,3
상도역 1번,195387,444723,섬유제품,7309910,3
상도역 1번,195387,444723,자전거 및 기타운송장비,14181319,*
상도역 1번,195387,444723,운동/경기용품,720398497,4
상도역 1번,195387,444723,화장품,58424349,18
상도역 1번,195387,444723,의료기기,127363697,*
상도역 1번,195387,444723,의약품,1174107215,7
상도역 1번,195387,444723,시계및귀금속,7747928,3
상도역 1번,195387,444723,안경,84041259,*
상도역 1번,195387,444723,일반의류,28647864,21
상도역 1번,195387,444723,청과상,426162588,*
상도역 1번,195387,444723,수산물판매,50110642,3
상도역 1번,195387,444723,육류판매,218919924,6
상도역 1번,195387,444723,편의점,1041951727,16
상도역 1번,195387,444723,슈퍼마켓,323141112,18
상도역 1번,195387,444723,노래방,114065036,8
상도역 1번,195387,444723,세탁소,4311878,6
상도역 1번,195387,444723,피부관리실,2228435,11
상도역 1번,195387,444723,네일숍,97854,6
상도역 1번,195387,444723,미용실,865336477,26
상도역 1번,195387,444723,자동차수리,96655065,*
상도역 1번,195387,444723,스포츠클럽,23205353,6
상도역 1번,195387,444723,당구장,45000000,*
상도역 1번,195387,444723,한의원,268117485,8
상도역 1번,195387,444723,치과의원,693176622,11
상도역 1번,195387,444723,일반의원,648422791,12
상도역 1번,195387,444723,스포츠 강습,170953627,10
상도역 1번,195387,444723,예술학원,106136941,9
상도역 1번,195387,444723,외국어학원,258999749,8
상도역 1번,195387,444723,일반교습학원,1280442508,20
상도역 1번,195387,444723,커피-음료,732891743,28
상도역 1번,195387,444723,호프-간이주점,303436466,10
상도역 1번,195387,444723,분식전문점,223703872,11
상도역 1번,195387,444723,치킨전문점,193596859,9
상도역 1번,195387,444723,패스트푸드점,576663594,11
상도역 1번,195387,444723,제과점,254853966,8
상도역 1번,195387,444723,일식음식점,25802455,5
상도역 1번,195387,444723,중식음식점,206199994,5
상도역 1번,195387,444723,한식음식점,2339839196,70
상도역 5번,195705,444812,전자상거래업,116436841,110
상도역 5번,195705,444812,조명용품,8539882574,8
상도역 5번,195705,444812,가전제품,7725322,4
상도역 5번,195705,444812,가구,699109,*
상도역 5번,195705,444812,화초,23044129,12
상도역 5번,195705,444812,섬유제품,7309910,4
상도역 5번,195705,444812,자전거 및 기타운송장비,14181319,*
상도역 5번,195705,444812,운동/경기용품,1303115083,5
상도역 5번,195705,444812,화장품,84852007,25
상도역 5번,195705,444812,의료기기,127363697,*
상도역 5번,195705,444812,의약품,3503101033,14
상도역 5번,195705,444812,시계및귀금속,7747928,*
상도역 5번,195705,444812,안경,84041259,4
상도역 5번,195705,444812,일반의류,82130121,31
상도역 5번,195705,444812,반찬가게,418722060,12
상도역 5번,195705,444812,청과상,426162588,*
상도역 5번,195705,444812,수산물판매,44684162,4
상도역 5번,195705,444812,육류판매,275629373,11
상도역 5번,195705,444812,편의점,6058791533,33
상도역 5번,195705,444812,슈퍼마켓,737935896,24
상도역 5번,195705,444812,노래방,140847877,9
상도역 5번,195705,444812,세탁소,82148061,14
상도역 5번,195705,444812,피부관리실,2228435,11
상도역 5번,195705,444812,미용실,974500330,38
상도역 5번,195705,444812,자동차수리,1327239595,4
상도역 5번,195705,444812,스포츠클럽,23205353,8
상도역 5번,195705,444812,PC방,62350871,*
상도역 5번,195705,444812,당구장,45000000,5
상도역 5번,195705,444812,한의원,268117485,14
상도역 5번,195705,444812,치과의원,955244260,17
상도역 5번,195705,444812,일반의원,1315875409,18
상도역 5번,195705,444812,스포츠 강습,75172015,14
상도역 5번,195705,444812,예술학원,169698280,12
상도역 5번,195705,444812,외국어학원,301356050,9
상도역 5번,195705,444812,일반교습학원,1819165194,41
상도역 5번,195705,444812,커피-음료,1043231713,52
상도역 5번,195705,444812,호프-간이주점,311706838,13
상도역 5번,195705,444812,분식전문점,358326644,24
상도역 5번,195705,444812,치킨전문점,240159725,20
상도역 5번,195705,444812,패스트푸드점,559131412,18
상도역 5번,195705,444812,제과점,614666441,12
상도역 5번,195705,444812,양식음식점,47005300,15
상도역 5번,195705,444812,일식음식점,25802455,9
상도역 5번,195705,444812,중식음식점,556567371,7
상도역 5번,195705,444812,한식음식점,4777303500,106
서래초등학교,199372,443950,전자상거래업,75760599,59
서래초등학교,199372,443950,가구,1763098387,8
서래초등학교,199372,443950,화초,38435013,8
서래초등학교,199372,443950,화장품,8019190,10
서래초등학교,199372,443950,문구,97572548,4
서래초등학교,199372,443950,의약품,827663239,7
서래초등학교,199372,443950,안경,67878036,3
서래초등학교,199372,443950,일반의류,312803969,17
서래초등학교,199372,443950,반찬가게,146573573,8
서래초등학교,199372,443950,수산물판매,2494372,*
서래초등학교,199372,443950,육류판매,132244458,*
서래초등학교,199372,443950,미곡판매,32147836,6
서래초등학교,199372,443950,편의점,239812640,4
서래초등학교,199372,443950,슈퍼마켓,452460077,7
서래초등학교,199372,443950,세탁소,2000000,*
서래초등학교,199372,443950,피부관리실,20556845,6
서래초등학교,199372,443950,미용실,264113582,10
서래초등학교,199372,443950,자동차수리,1201488646,3
서래초등학교,199372,443950,스포츠클럽,351543552,7
서래초등학교,199372,443950,골프연습장,135023757,*
서래초등학교,199372,443950,한의원,123077743,3
서래초등학교,199372,443950,치과의원,73039159,3
서래초등학교,199372,443950,일반의원,1948826636,7
서래초등학교,199372,443950,스포츠 강습,82747888,9
서래초등학교,199372,443950,예술학원,1029224497,19
서래초등학교,199372,443950,외국어학원,372105437,11
서래초등학교,199372,443950,일반교습학원,2495858334,20
서래초등학교,199372,443950,커피-음료,624382879,17
서래초등학교,199372,443950,분식전문점,10384375,11
서래초등학교,199372,443950,제과점,190973408,5
서래초등학교,199372,443950,양식음식점,737663139,10
서래초등학교,199372,443950,한식음식점,1079505427,16
석촌고분역 4번,208301,444502,전자상거래업,19120962,129
석촌고분역 4번,208301,444502,조명용품,7781818,6
석촌고분역 4번,208301,444502,인테리어,64418450,8
석촌고분역 4번,208301,444502,철물점,777374866,5
석촌고분역 4번,208301,444502,가구,737069401,4
석촌고분역 4번,208301,444502,화초,78768666,8
석촌고분역 4번,208301,444502,운동/경기용품,146226276,12
석촌고분역 4번,208301,444502,화장품,543546202,15
석촌고분역 4번,208301,444502,문구,45480201,*
석촌고분역 4번,208301,444502,의료기기,1150795,3
석촌고분역 4번,208301,444502,의약품,7887754071,14
석촌고분역 4번,208301,444502,시계및귀금속,5989586,*
석촌고분역 4번,208301,444502,신발,12000000,4
석촌고분역 4번,208301,444502,반찬가게,9192000000,19
석촌고분역 4번,208301,444502,청과상,578694456,8
석촌고분역 4번,208301,444502,육류판매,3974457092,11
석촌고분역 4번,208301,444502,편의점,3141121970,19
석촌고분역 4번,208301,444502,슈퍼마켓,1719477668,15
석촌고분역 4번,208301,444502,노래방,110130921,8
석촌고분역 4번,208301,444502,세탁소,172545447,14
석촌고분역 4번,208301,444502,피부관리실,9195842,14
석촌고분역 4번,208301,444502,네일숍,8719642,8
석촌고분역 4번,208301,444502,미용실,172527220,33
석촌고분역 4번,208301,444502,자동차미용,11060995,8
석촌고분역 4번,208301,444502,자동차수리,1605793110,23
석촌고분역 4번,208301,444502,스포츠클럽,2238560727,5
석촌고분역 4번,208301,444502,PC방,115038542,*
석촌고분역 4번,208301,444502,골프연습장,17881329,3
석촌고분역 4번,208301,444502,당구장,2470552,4
석촌고분역 4번,208301,444502,한의원,756167889,8
석촌고분역 4번,208301,444502,치과의원,988396265,6
석촌고분역 4번,208301,444502,일반의원,4973484179,10
석촌고분역 4번,208301,444502,스포츠 강습,78171177,6
석촌고분역 4번,208301,444502,예술학원,38759727,12
석촌고분역 4번,208301,444502,외국어학원,266246589,8
석촌고분역 4번,208301,444502,일반교습학원,454150482,15
석촌고분역 4번,208301,444502,커피-음료,961992541,26
석촌고분역 4번,208301,444502,호프-간이주점,92462294,5
석촌고분역 4번,208301,444502,분식전문점,926630431,20
석촌고분역 4번,208301,444502,치킨전문점,310991017,11
석촌고분역 4번,208301,444502,패스트푸드점,174729560,9
석촌고분역 4번,208301,444502,제과점,769003735,8
석촌고분역 4번,208301,444502,일식음식점,116700911,5
석촌고분역 4번,208301,444502,중식음식점,82954718,5
석촌고분역 4번,208301,444502,한식음식점,3686865735,70
석촌고분역 3번,208871,444507,전자상거래업,472919133,188
석촌고분역 3번,208871,444507,조명용품,7781818,11
석촌고분역 3번,208871,444507,인테리어,19338197,10
석촌고분역 3번,208871,444507,철물점,137881102,6
석촌고분역 3번,208871,444507,가전제품,7685738,10
석촌고분역 3번,208871,444507,가구,71707758,11
석촌고분역 3번,208871,444507,화초,25835739,14
석촌고분역 3번,208871,444507,자전거 및 기타운송장비,35554976,3
석촌고분역 3번,208871,444507,운동/경기용품,146226276,13
석촌고분역 3번,208871,444507,화장품,727525759,21
석촌고분역 3번,208871,444507,문구,50736216,9
석촌고분역 3번,208871,444507,서적,182040183,6
석촌고분역 3번,208871,444507,의료기기,1150795,4
석촌고분역 3번,208871,444507,의약품,7334287494,17
석촌고분역 3번,208871,444507,시계및귀금속,61844254,4
석촌고분역 3번,208871,444507,안경,31708988,3
석촌고분역 3번,208871,444507,신발,12000000,4
석촌고분역 3번,208871,444507,일반의류,61833309,22
석촌고분역 3번,208871,444507,반찬가게,9922777869,40
석촌고분역 3번,208871,444507,청과상,1859720513,23
석촌고분역 3번,208871,444507,수산물판매,631139852,16
석촌고분역 3번,208871,444507,육류판매,5563615412,12
석촌고분역 3번,208871,444507,컴퓨터및주변장치판매,452551998,22
석촌고분역 3번,208871,444507,편의점,2891680096,23
석촌고분역 3번,208871,444507,슈퍼마켓,4059624137,27
석촌고분역 3번,208871,444507,노래방,145961656,9
석촌고분역 3번,208871,444507,세탁소,45992217,12
석촌고분역 3번,208871,444507,피부관리실,64858628,15
석촌고분역 3번,208871,444507,네일숍,21541724,14
석촌고분역 3번,208871,444507,미용실,539058788,51
석촌고분역 3번,208871,444507,자동차미용,101830947,11
석촌고분역 3번,208871,444507,자동차수리,1946532569,23
석촌고분역 3번,208871,444507,스포츠클럽,2327532523,8
석촌고분역 3번,208871,444507,PC방,115038542,*
석촌고분역 3번,208871,444507,당구장,25888889,7
석촌고분역 3번,208871,444507,한의원,1145392977,10
석촌고분역 3번,208871,444507,치과의원,181779845,8
석촌고분역 3번,208871,444507,일반의원,4378646576,10
석촌고분역 3번,208871,444507,스포츠 강습,146996533,12
석촌고분역 3번,208871,444507,예술학원,347051475,17
석촌고분역 3번,208871,444507,외국어학원,253423302,15
석촌고분역 3번,208871,444507,일반교습학원,1111315083,28
석촌고분역 3번,208871,444507,커피-음료,662789621,40
석촌고분역 3번,208871,444507,호프-간이주점,24897191,*
석촌고분역 3번,208871,444507,분식전문점,419934117,22
석촌고분역 3번,208871,444507,치킨전문점,204724515,13
석촌고분역 3번,208871,444507,패스트푸드점,91827770,13
석촌고분역 3번,208871,444507,제과점,154341962,13
석촌고분역 3번,208871,444507,양식음식점,49329666,10
석촌고분역 3번,208871,444507,중식음식점,395499208,7
석촌고분역 3번,208871,444507,한식음식점,6253924376,90
미림여고,194051,440617,자전거 및 기타운송장비,566248,*
미림여고,194051,440617,의약품,162243811,3
미림여고,194051,440617,편의점,234384600,*
미림여고,194051,440617,슈퍼마켓,4790062,3
미림여고,194051,440617,미용실,2980892,3
미림여고,194051,440617,자동차수리,185879618,*
미림여고,194051,440617,한의원,34735293,*
미림여고,194051,440617,일반의원,170135120,*
미림여고,194051,440617,예술학원,29286790,*
미림여고,194051,440617,일반교습학원,412992600,4
미림여고,194051,440617,커피-음료,3288670,3
미림여고,194051,440617,분식전문점,89557502,3
미림여고,194051,440617,패스트푸드점,10255796,*
미림여고,194051,440617,중식음식점,108342122,*
미림여고,194051,440617,한식음식점,112626196,9
신림현대아파트,194114,441623,조명용품,14407429,6
신림현대아파트,194114,441623,인테리어,452607069,14
